"age","edu","parity","cum.percent","perc"
32,6,"4",0.859470553851638,0.0162669300119142
33,6,"4",0.851051772396642,0.0546904204464041
34,6,"4",0.848706556614384,0.06935202995613
35,6,"4",0.827275707468778,0.0481192392433958
36,6,"4",0.826716893623654,0.0243781287296103
37,6,"4",0.849183476847812,0.0686052334994126
38,6,"4",0.837918945352921,0.0986976238894828
39,6,"4",0.909665342871548,0.0956458375587049
40,6,"4",0.835073976653206,0.00912134662792973
41,6,"4",0.926829873605083,0.074382505785184
42,6,"4",0.934958217895412,0.0327449977999808
43,6,"4",0.910123592902817,0.0253913908217299
44,6,"4",0.899636829192797,0.0266361661394093
45,6,"4",0.871553306268738,0.0841929194747576
46,6,"4",0.891267110007869,0.096777908674599
47,6,"4",0.839192234246986,0.0161876163040439
48,6,"4",0.850709388655968,0.0791982396624633
49,6,"4",0.873429206929124,0.0956003379514496
15,6,"5",NA,NA
16,6,"5",NA,NA
17,6,"5",NA,NA
18,6,"5",NA,NA
19,6,"5",NA,NA
20,6,"5",0,0
21,6,"5",NA,NA
22,6,"5",0,0
23,6,"5",0.781020543152376,0.0325083027569743
24,6,"5",0.730588763960337,0.140832108219216
25,6,"5",0.409423070015301,0
26,6,"5",0.778219576573386,0
27,6,"5",0.598162343631127,0.163221427368523
28,6,"5",0.485394601673209,0.0695303208622807
29,6,"5",0.701977531484711,0.0486181351716323
30,6,"5",0.526320255579072,0.037727647890799
31,6,"5",0.64708924081942,0.0760343918081942
32,6,"5",0.640596011828388,0.0820023379145155
33,6,"5",0.814568209490708,0.125382944650362
34,6,"5",0.616053490356221,0.0819774539579848
35,6,"5",0.667571151361518,0.10518180887873
36,6,"5",0.719278806267348,0.0718423655073731
37,6,"5",0.751321469867461,0.0861427420676629
38,6,"5",0.720681847073131,0.0653911677192631
39,6,"5",0.774513730840627,0.111951883254225
40,6,"5",0.822114638325555,0.129761067917565
41,6,"5",0.814664410889794,0.1855989433317
42,6,"5",0.848386616809682,0.0771010146975293
43,6,"5",0.812406742611089,0.0954259315337164
44,6,"5",0.816675456207244,0.0751570808940404
45,6,"5",0.804699908894092,0.0360177687714727
46,6,"5",0.881332152023896,0.0843285072893501
47,6,"5",0.81272387948539,0.0586526300921401
48,6,"5",0.767116141876542,0.0230489166279894
49,6,"5",0.810206928516436,0.0634731933213035
15,6,"6",NA,NA
16,6,"6",NA,NA
17,6,"6",NA,NA
18,6,"6",NA,NA
19,6,"6",NA,NA
20,6,"6",0,0
21,6,"6",NA,NA
22,6,"6",0,0
23,6,"6",NA,NA
24,6,"6",0,0
25,6,"6",0.0599957797391581,0
26,6,"6",0.600958105967977,0.125703655492006
27,6,"6",0.588229479069241,0.0304091518067719
28,6,"6",0.35024099526126,0.120705301239428
29,6,"6",0.354608529288793,0.0503948406919219
30,6,"6",0.213226283959653,0.0227411561063328
31,6,"6",0.376358157714556,0.0767871483095992
32,6,"6",0.450323832599686,0.0199483866505746
33,6,"6",0.471771274240782,0.0901066657785305
34,6,"6",0.51203909728116,0.0845082652931849
35,6,"6",0.368841986701479,0.0351419782810646
36,6,"6",0.500994162557916,0.0528230341106068
37,6,"6",0.618426951001591,0.0699332864593217
38,6,"6",0.392417423710445,0.0789477054292355
39,6,"6",0.552900123386201,0.106053277388898
40,6,"6",0.53119711047255,0.091196283737573
41,6,"6",0.685785956576517,0.104952224955259
42,6,"6",0.621122509851358,0.129016177558991
43,6,"6",0.640082386610895,0.101697220445862
44,6,"6",0.612040563188356,0.0878442203214291
45,6,"6",0.57837866731423,0.0949249684760923
46,6,"6",0.633164376220868,0.0522948989028227
47,6,"6",0.641893883408367,0.0857511630199541
48,6,"6",0.665264199679553,0.110492605838872
49,6,"6",0.590834256196509,0.13147210698644
10,6,"1",0,0
11,6,"1",0,0
12,6,"1",0.611888647719102,0.611888647719102
13,6,"1",0.652684548390176,0.101571843631706
14,6,"1",0.708734603911125,0.108033249702321
10,6,"2",NA,NA
11,6,"2",0,0
12,6,"2",0.506754906619723,0.506754906619723
13,6,"2",0.510692739503624,0.0617237035139976
14,6,"2",0.631073015253731,0.097219890331595
10,6,"3",NA,NA
11,6,"3",NA,NA
12,6,"3",NA,NA
13,6,"3",1,0
14,6,"3",0.583251667300656,0.110614622986172
15,5,"0",0.954970263784077,0.0390299228776917
16,5,"0",0.973782307845418,0.0329859195207537
17,5,"0",0.982080410294909,0.011774617697488
18,5,"0",0.970245980941556,0.0110910900518595
19,5,"0",0.983682393274987,0.000613353412542447
20,5,"0",0.975813557034479,0.00345593219153857
21,5,"0",0.977912250265347,0.00161466548087535
22,5,"0",0.992096970758664,0.00573395922617172
23,5,"0",0.986342292998758,0
24,5,"0",0.982330900268167,0.00536869187225216
25,5,"0",0.984585538190311,0
26,5,"0",0.969460407156513,0.00814786145623558
27,5,"0",0.980857861360766,0
28,5,"0",0.974333773430493,0.00248000733265561
29,5,"0",0.991701726616864,0
30,5,"0",0.896347234850347,0.0030897828918268
31,5,"0",0.987449843789074,0.0111601633915548
32,5,"0",0.8947764323379,0
33,5,"0",0.932473697277328,0.0234584889638319
34,5,"0",0.928050259551259,0.0579148831927036
35,5,"0",0.97356806267601,0
36,5,"0",0.975382617396468,0.0216654249187387
37,5,"0",0.697388245588955,0
38,5,"0",0.676336912794625,0
39,5,"0",1,0
40,5,"0",0.894934534912995,0.0689546443429223
41,5,"0",0.96577326453111,0
42,5,"0",1,0.102824543470754
43,5,"0",0.849576039785409,0
44,5,"0",0.665449148934461,0
45,5,"0",0.704437248226784,0.0118236498366935
46,5,"0",0.971038873542866,0
47,5,"0",0.815463530348486,0
48,5,"0",0.848432953712547,0
49,5,"0",0.913837052575731,0
15,5,"1",0.869645873232867,0.0573068353900178
16,5,"1",0.933428883625782,0.00579813611513056
17,5,"1",0.91650211530328,0.0299827692768021
18,5,"1",0.93210630696237,0.0148185901177955
19,5,"1",0.947830342280144,0.0157236643357716
20,5,"1",0.941453094494961,0.0117878338489445
21,5,"1",0.974652296599113,0.00922542187697975
22,5,"1",0.948558240093227,0.0076810742097794
23,5,"1",0.976170347762866,0.00392242162852273
24,5,"1",0.97237394157247,0.00398533182226065
25,5,"1",0.980789532218499,0.00854836257296699
26,5,"1",0.988858292479587,0.000822644681449152
27,5,"1",0.967730062590126,0.00520289724386319
28,5,"1",0.996348958811953,0.00326037378155793
29,5,"1",0.97399823914077,0.00416586729348052
30,5,"1",0.981138592268943,0.0106729303887517
31,5,"1",0.966922454589116,0.00462086998264717
32,5,"1",0.923454424418718,0.0172356651006604
33,5,"1",0.971933746527426,0
34,5,"1",0.953181931223757,0
35,5,"1",0.980534062006527,0.0177924245251129
36,5,"1",0.935714132704216,0
37,5,"1",0.969439299229258,0.0290262047953311
38,5,"1",0.818308350298777,0
39,5,"1",0.941324240734785,0
40,5,"1",0.950832461854276,0.0779966979412432
41,5,"1",0.971106020643302,0
42,5,"1",0.901857177094204,0.059608240106568
43,5,"1",0.985960038234073,0
44,5,"1",0.94231310394841,0
45,5,"1",0.923161494164227,0
46,5,"1",0.869823010266621,0
47,5,"1",0.95659276726906,0.0396567664007105
48,5,"1",0.910554454810847,0
49,5,"1",0.925190861997742,0
15,5,"2",1,0
16,5,"2",0.257781481943287,0.257781481943287
17,5,"2",0.923913990099162,0.13469340359661
18,5,"2",0.830659185716593,0.109960495991172
19,5,"2",0.848251721756508,0.053174811945041
20,5,"2",0.85041634738312,0.0559789810482082
21,5,"2",0.921733087960075,0.0230042461883377
22,5,"2",0.946776967570397,0.00352106559705141
23,5,"2",0.953647869833238,0.0220783175279562
24,5,"2",0.93875926708723,0.0275217256789873
25,5,"2",0.944644017102294,0.0164064706943385
26,5,"2",0.981411713540291,0.0149234160370538
27,5,"2",0.965633345739978,0.0081323560001415
28,5,"2",0.971991019155924,0.00799224378046221
29,5,"2",0.950158734906572,0.00328371446155336
30,5,"2",0.954589008705865,0.0030659842138118
31,5,"2",0.973142877678023,0.0127443684247875
32,5,"2",0.960875776087967,0.0033865283116435
33,5,"2",0.969106101430881,0.00443583981675627
34,5,"2",0.952748576374094,0.0157124060319879
35,5,"2",0.970135146606778,0.0108285549843224
36,5,"2",0.939985498182242,0.0591921799910768
37,5,"2",0.950247039418922,0.0240175271182928
38,5,"2",0.952773999136451,0.00503853410429809
39,5,"2",0.963296362768473,0.00942179266081189
40,5,"2",0.949415421315544,0.00723525563417044
41,5,"2",0.977162080239379,0
42,5,"2",0.954066811457919,0
43,5,"2",0.996862097183808,0.0266709946286816
44,5,"2",0.920852165680193,0
45,5,"2",0.909861353762803,0.023412480131264
46,5,"2",0.933426327130638,0.0440262274771631
47,5,"2",0.979926011281034,0
48,5,"2",0.965972384743433,0.00518717489440378
49,5,"2",0.938025065890401,0.00965485848863348
15,5,"3",NA,NA
16,5,"3",NA,NA
17,5,"3",0,0
18,5,"3",0,0
19,5,"3",0.696388083457971,0
20,5,"3",0.485162700973047,0.0331306236013065
21,5,"3",0.842655312131274,0.118429713099556
22,5,"3",0.836205280923141,0
23,5,"3",0.880326498537277,0.0175593819329726
24,5,"3",0.910990179885554,0.010529127332527
25,5,"3",0.827247560518002,0.0282255749298514
26,5,"3",0.917408037522059,0.05773467907526
27,5,"3",0.926251859058071,0.021751292266802
28,5,"3",0.917425531434455,0.00317227942976625
29,5,"3",0.86743654316167,0.00556932697518901
30,5,"3",0.912419463186969,0.0340051790933025
31,5,"3",0.95509235848213,0.018265462673205
32,5,"3",0.930599807733783,0.0174995610232817
33,5,"3",0.950707594086489,0.0331768504783249
34,5,"3",0.94950068440838,0.0218743589778103
35,5,"3",0.94259431306238,0.047076780940096
36,5,"3",0.915435530398863,0.0041558985384337
37,5,"3",0.955622714814382,0.0199466551321405
38,5,"3",0.949455662402053,0.0101706924218165
39,5,"3",0.940418289408446,0.0333883919466014
40,5,"3",0.932164070416092,0.0124130058825609
41,5,"3",0.951096445960177,0
42,5,"3",0.885287180581635,0.00227556848949064
43,5,"3",0.960750699529188,0.0126719784888618
44,5,"3",0.893306953146856,0.0232667383895732
45,5,"3",0.961392316809481,0.0203806257022887
46,5,"3",0.9718716416968,0.00774818327992833
47,5,"3",0.924763543195138,0.0203947629202989
48,5,"3",0.95611607019858,0.0183804811017466
49,5,"3",0.938348894859708,0
15,5,"4",NA,NA
16,5,"4",NA,NA
17,5,"4",NA,NA
18,5,"4",NA,NA
19,5,"4",0,0
20,5,"4",0.293506981300855,0
21,5,"4",0.808741604259214,0
22,5,"4",0.687246681725639,0
23,5,"4",0.755138252857028,0.0927086851106877
24,5,"4",0.699598788104853,0.130275531060522
25,5,"4",0.709643683658245,0.0304894261042887
26,5,"4",0.77975611038301,0
27,5,"4",0.800805533394713,0.0458162100272265
28,5,"4",0.855494821189135,0
29,5,"4",0.791022960954792,0.0412015075281751
30,5,"4",0.786216527642355,0.0301681505931084
31,5,"4",0.881912346668103,0.0418355955778772
32,5,"4",0.904732692168994,0.0452621383173554
33,5,"4",0.907495735961733,0.0564439635650907
34,5,"4",0.859014403457232,0.010307846842848
35,5,"4",0.859446988495248,0.0321712810264702
36,5,"4",0.847810202736234,0.0210933091125798
37,5,"4",0.864979652883001,0.015796176035188
38,5,"4",0.907917532148255,0.069998586795334
39,5,"4",0.94561786914395,0.0359525262724018
40,5,"4",0.853754167342795,0.0186801906895895
41,5,"4",0.952630421045502,0.0258005474404188
42,5,"4",0.946063160143671,0.0111049422482591
43,5,"4",0.94121343974505,0.0310898468422333
44,5,"4",0.920444144159951,0.0208073149671543
45,5,"4",0.885452909541502,0.0138996032727639
46,5,"4",0.945985835566481,0.0547187255586116
47,5,"4",0.839192234246986,0
48,5,"4",0.857916295157286,0.00720690650131747
49,5,"4",0.941394505505823,0.067965298576699
15,5,"5",NA,NA
16,5,"5",NA,NA
17,5,"5",NA,NA
18,5,"5",NA,NA
19,5,"5",NA,NA
20,5,"5",0,0
21,5,"5",NA,NA
22,5,"5",0,0
23,5,"5",0.846395776252051,0.065375233099675
24,5,"5",0.730588763960337,0
25,5,"5",0.409423070015301,0
26,5,"5",0.812729344709522,0.0345097681361364
27,5,"5",0.598162343631127,0
28,5,"5",0.58722643375271,0.101831832079501
29,5,"5",0.760130956734196,0.058153425249485
30,5,"5",0.576019566747388,0.0496993111683163
31,5,"5",0.672752216471383,0.0256629756519625
32,5,"5",0.727286962957964,0.0866909511295759
33,5,"5",0.814568209490708,0
34,5,"5",0.646521605614498,0.0304681152582771
35,5,"5",0.747944119370703,0.0803729680091851
36,5,"5",0.781268018964052,0.061989212696705
37,5,"5",0.805411105230263,0.0540896353628026
38,5,"5",0.771339165109074,0.0506573180359431
39,5,"5",0.823391070043164,0.0488773392025363
40,5,"5",0.831421736356201,0.00930709803064679
41,5,"5",0.853005129413811,0.0383407185240173
42,5,"5",0.908391362852926,0.0600047460432444
43,5,"5",0.845690673874249,0.0332839312631601
44,5,"5",0.830960140492981,0.014284684285737
45,5,"5",0.868119323218221,0.0634194143241295
46,5,"5",0.883462025922079,0.00212987389818308
47,5,"5",0.853369335304299,0.0406454558189097
48,5,"5",0.807984366221267,0.0408682243447248
49,5,"5",0.826608142932993,0.0164012144165576
15,5,"6",NA,NA
16,5,"6",NA,NA
17,5,"6",NA,NA
18,5,"6",NA,NA
19,5,"6",NA,NA
20,5,"6",0,0
21,5,"6",NA,NA
22,5,"6",0,0
23,5,"6",NA,NA
24,5,"6",0,0
25,5,"6",0.118446173506131,0.0584503937669724
26,5,"6",0.649780337097337,0.0488222311293601
27,5,"6",0.666693896168366,0.0784644170991249
28,5,"6",0.35024099526126,0
29,5,"6",0.422279744669167,0.0676712153803739
30,5,"6",0.237449671569733,0.0242233876100805
31,5,"6",0.41482317348312,0.0384650157685646
32,5,"6",0.472923015057154,0.0225991824574682
33,5,"6",0.512581210004723,0.0408099357639404
34,5,"6",0.595079830191755,0.0830407329105953
35,5,"6",0.419088522054386,0.0502465353529073
36,5,"6",0.539467597305136,0.0384734347472203
37,5,"6",0.656204848417243,0.0377778974156524
38,5,"6",0.430471295850555,0.0380538721401098
39,5,"6",0.619467640302897,0.0665675169166962
40,5,"6",0.59703637687122,0.0658392663986697
41,5,"6",0.74676685642649,0.0609808998499734
42,5,"6",0.695850967351138,0.0747284574997799
43,5,"6",0.721793846634847,0.081711460023952
44,5,"6",0.68958774242148,0.0775471792331243
45,5,"6",0.605971084924619,0.0275924176103892
46,5,"6",0.703375913051795,0.0702115368309272
47,5,"6",0.714434635578985,0.0725407521706187
48,5,"6",0.71133209169009,0.0460678920105373
49,5,"6",0.661861309456634,0.0710270532601248
10,5,"1",0,0
11,5,"1",0.604398061932952,0.604398061932952
12,5,"1",0.674196329347305,0.0623076816282028
13,5,"1",0.742452903089335,0.0897683546991596
14,5,"1",0.775811842712728,0.0670772388016027
10,5,"2",NA,NA
11,5,"2",0.493375735417977,0.493375735417977
12,5,"2",0.55263625694979,0.0458813503300664
13,5,"2",0.534658196270217,0.023965456766593
14,5,"2",0.672639124161729,0.0415661089079989
10,5,"3",NA,NA
11,5,"3",NA,NA
12,5,"3",NA,NA
13,5,"3",1,0
14,5,"3",0.664872841813739,0.0816211745130825
6,5,"0",0,0
7,5,"0",0,0
8,5,"0",0,0
9,5,"0",0,0
10,5,"0",0,0
11,5,"0",0.000464292158783123,0.000464292158783123
12,5,"0",0,0
13,5,"0",0,0
14,5,"0",0,0
15,4,"0",0.963755192246873,0.00878492846279508
16,4,"0",0.979145754848742,0.00536344700332441
17,4,"0",0.987625600529159,0.00554519023425086
18,4,"0",0.97364315959621,0.00339717865465405
19,4,"0",0.984027614797894,0.000345221522907398
20,4,"0",0.97782540317577,0.00201184614129144
21,4,"0",0.981405954924732,0.00349370465938419
22,4,"0",0.992096970758664,0
23,4,"0",0.986342292998758,0
24,4,"0",0.982723807268491,0.000392907000323802
25,4,"0",0.984585538190311,0
26,4,"0",0.969460407156513,0
27,4,"0",0.980857861360766,0
28,4,"0",0.979352107010478,0.00501833357998503
29,4,"0",0.991701726616864,0
30,4,"0",0.952891765370816,0.0565445305204698
31,4,"0",0.987449843789074,0
32,4,"0",0.8947764323379,0
33,4,"0",0.932473697277328,0
34,4,"0",0.928050259551259,0
35,4,"0",0.97356806267601,0
36,4,"0",1,0.0246173826035314
37,4,"0",0.730284110213152,0.0328958646241971
38,4,"0",0.676336912794625,0
39,4,"0",1,0
40,4,"0",0.894934534912995,0
41,4,"0",0.96577326453111,0
42,4,"0",1,0
43,4,"0",0.978659615964022,0.129083576178613
44,4,"0",0.665449148934461,0
45,4,"0",0.811276183609827,0.106838935383044
46,4,"0",0.971038873542866,0
47,4,"0",0.815463530348486,0
48,4,"0",0.974833210248095,0.126400256535549
49,4,"0",0.933896972527788,0.020059919952057
15,4,"1",0.869645873232867,0
16,4,"1",0.937291415016054,0.00386253139027166
17,4,"1",0.947542000301088,0.0310398849978083
18,4,"1",0.947402820599823,0.0152965136374527
19,4,"1",0.956531840609293,0.00870149832914897
20,4,"1",0.946678603963726,0.00522550946876509
21,4,"1",0.976527792418927,0.0018754958198142
22,4,"1",0.969522589865197,0.0209643497719704
23,4,"1",0.976170347762866,0
24,4,"1",0.976544874832425,0.00417093325995421
25,4,"1",0.983837762521497,0.00304823030299813
26,4,"1",0.991955997719436,0.00309770523984981
27,4,"1",0.968031635374671,0.00030157278454458
28,4,"1",0.996348958811953,0
29,4,"1",0.984622462303714,0.0106242231629446
30,4,"1",0.981138592268943,0
31,4,"1",0.984797635129019,0.017875180539903
32,4,"1",0.923454424418718,0
33,4,"1",0.971933746527426,0
34,4,"1",0.969816939784899,0.0166350085611418
35,4,"1",0.983400378519012,0.00286631651248454
36,4,"1",0.957180531372245,0.0214663986680293
37,4,"1",0.974740698051533,0.00530139882227472
38,4,"1",0.818308350298777,0
39,4,"1",0.941324240734785,0
40,4,"1",0.950832461854276,0
41,4,"1",1,0.0288939793566982
42,4,"1",0.95941812158383,0.0575609444896256
43,4,"1",0.985960038234073,0
44,4,"1",0.94231310394841,0
45,4,"1",0.939850465542538,0.0166889713783115
46,4,"1",0.874814325686654,0.00499131542003297
47,4,"1",0.95659276726906,0
48,4,"1",0.961304397187688,0.0507499423768413
49,4,"1",0.925190861997742,0
15,4,"2",1,0
16,4,"2",0.257781481943287,0
17,4,"2",0.923913990099162,0
18,4,"2",0.84094193343747,0.0102827477208771
19,4,"2",0.874196509401682,0.0259447876451741
20,4,"2",0.86227130775523,0.0118549603721103
21,4,"2",0.924642183416634,0.00290909545655904
22,4,"2",0.953955014174248,0.00717804660385119
23,4,"2",0.953647869833238,0
24,4,"2",0.956465687658108,0.0177064205708774
25,4,"2",0.950079480973791,0.005435463871497
26,4,"2",0.988331988829968,0.00692027528967689
27,4,"2",0.966235118844402,0.000601773104424428
28,4,"2",0.976102175548984,0.00411115639306052
29,4,"2",0.95953058004599,0.0093718451394183
30,4,"2",0.955485360873044,0.00089635216717942
31,4,"2",0.98162058694477,0.00847770926674664
32,4,"2",0.983177752864034,0.0223019767760678
33,4,"2",0.978429774902163,0.00932367347128198
34,4,"2",0.967562472557093,0.0148138961829995
35,4,"2",0.976419525686893,0.00628437908011517
36,4,"2",0.962031218346409,0.0220457201641664
37,4,"2",0.962582946445154,0.0123359070262324
38,4,"2",0.957865573549694,0.00509157441324343
39,4,"2",0.963296362768473,0
40,4,"2",0.962113407629757,0.0126979863142134
41,4,"2",0.982600089703581,0.00543800946420211
42,4,"2",0.996345800205115,0.0422789887471955
43,4,"2",0.996862097183808,0
44,4,"2",0.92215364489878,0.00130147921858659
45,4,"2",0.929679448893331,0.0198180951305283
46,4,"2",0.94131682291546,0.00789049578482156
47,4,"2",0.979926011281034,0
48,4,"2",0.965972384743433,0
49,4,"2",0.950310331016117,0.0122852651257158
15,4,"3",NA,NA
16,4,"3",NA,NA
17,4,"3",0,0
18,4,"3",0.119661976662627,0.119661976662627
19,4,"3",0.696388083457971,0
20,4,"3",0.520670555926787,0.0355078549537404
21,4,"3",0.842655312131274,0
22,4,"3",0.87768992154274,0.0414846406195987
23,4,"3",0.898970615613521,0.0186441170762445
24,4,"3",0.928585348062949,0.0175951681773947
25,4,"3",0.83925626710055,0.0120087065825487
26,4,"3",0.931692934032928,0.0142848965108694
27,4,"3",0.927341846099283,0.00108998704121243
28,4,"3",0.941573580455128,0.0241480490206729
29,4,"3",0.915237640657858,0.0478010974961872
30,4,"3",0.922414429806345,0.00999496661937532
31,4,"3",0.963984906154178,0.00889254767204871
32,4,"3",0.945694323051862,0.0150945153180786
33,4,"3",0.955813777028284,0.005106182941795
34,4,"3",0.95916485636473,0.00966417195635063
35,4,"3",0.949571790657519,0.00697747759513882
36,4,"3",0.937346995868365,0.0219114654695017
37,4,"3",0.974608871170093,0.0189861563557108
38,4,"3",0.950092243551257,0.000636581149204119
39,4,"3",0.947496072689846,0.00707778328139928
40,4,"3",0.942265070960531,0.0101010005444391
41,4,"3",0.956513535405687,0.00541708944551045
42,4,"3",0.932730872722783,0.0474436921411479
43,4,"3",0.972664043884544,0.0119133443553568
44,4,"3",0.907619489158759,0.0143125360119028
45,4,"3",0.968870192334957,0.00747787552547602
46,4,"3",0.98208317384586,0.0102115321490594
47,4,"3",0.942734571097273,0.017971027902135
48,4,"3",0.956801044413724,0.000684974215144571
49,4,"3",0.942564314611971,0.00421541975226266
15,4,"4",NA,NA
16,4,"4",NA,NA
17,4,"4",NA,NA
18,4,"4",NA,NA
19,4,"4",0.585803385376077,0.585803385376077
20,4,"4",0.58701396260171,0.293506981300855
21,4,"4",0.808741604259214,0
22,4,"4",0.707329696346976,0.0200830146213375
23,4,"4",0.809700210291683,0.0545619574346554
24,4,"4",0.75945529423855,0.0598565061336967
25,4,"4",0.742592320270179,0.0329486366119342
26,4,"4",0.78625676015977,0.00650064977675987
27,4,"4",0.805192577014613,0.00438704361989914
28,4,"4",0.884209555059263,0.028714733870128
29,4,"4",0.828549853672894,0.0375268927181026
30,4,"4",0.80876960490526,0.0225530772629054
31,4,"4",0.890354052680023,0.00844170601191943
32,4,"4",0.912832081197765,0.0080993890287713
33,4,"4",0.933131888907798,0.0256361529460652
34,4,"4",0.888663270131594,0.0296488666743615
35,4,"4",0.874165200159427,0.0147182116641798
36,4,"4",0.879544740076539,0.0317345373403054
37,4,"4",0.898384440188281,0.0334047873052805
38,4,"4",0.937754870416753,0.0298373382684976
39,4,"4",0.961327908192598,0.0157100390486475
40,4,"4",0.881838040953062,0.0280838736102666
41,4,"4",0.964608436192324,0.0119780151468226
42,4,"4",0.949887259952338,0.00382409980866719
43,4,"4",0.955059416695822,0.0138459769507714
44,4,"4",0.925477450120408,0.00503330596045745
45,4,"4",0.958272551490624,0.0728196419491221
46,4,"4",0.964509963870372,0.0185241283038914
47,4,"4",0.866047526141549,0.0268552918945631
48,4,"4",0.857916295157286,0
49,4,"4",0.949256876349489,0.00786237084366595
15,4,"5",NA,NA
16,4,"5",NA,NA
17,4,"5",NA,NA
18,4,"5",NA,NA
19,4,"5",NA,NA
20,4,"5",0,0
21,4,"5",NA,NA
22,4,"5",0,0
23,4,"5",0.846395776252051,0
24,4,"5",0.730588763960337,0
25,4,"5",0.481845040227821,0.0724219702125203
26,4,"5",0.812729344709522,0
27,4,"5",0.65125526875133,0.0530929251202031
28,4,"5",0.59815292640231,0.0109264926495995
29,4,"5",0.760130956734196,0
30,4,"5",0.597779700227167,0.0217601334797787
31,4,"5",0.684364764211164,0.0116125477397806
32,4,"5",0.746524210802965,0.0192372478450008
33,4,"5",0.829875791326027,0.0153075818353192
34,4,"5",0.702111690057882,0.0555900844433839
35,4,"5",0.779776588352168,0.031832468981465
36,4,"5",0.802071071679628,0.0208030527155757
37,4,"5",0.828807182406937,0.0233960771766742
38,4,"5",0.816093914997295,0.0447547498882209
39,4,"5",0.898651930089434,0.0752608600462701
40,4,"5",0.876316413972607,0.0448946776164053
41,4,"5",0.853005129413811,0
42,4,"5",0.941097508924625,0.0327061460716989
43,4,"5",0.862183152310957,0.0164924784367077
44,4,"5",0.911561465218255,0.0806013247252736
45,4,"5",0.873866165499938,0.00574684228171683
46,4,"5",0.894454800126347,0.0109927742042675
47,4,"5",0.883579622997112,0.0302102876928125
48,4,"5",0.810157278256834,0.00217291203556685
49,4,"5",0.840114051513309,0.0135059085803156
15,4,"6",NA,NA
16,4,"6",NA,NA
17,4,"6",NA,NA
18,4,"6",NA,NA
19,4,"6",NA,NA
20,4,"6",0,0
21,4,"6",NA,NA
22,4,"6",0,0
23,4,"6",NA,NA
24,4,"6",0,0
25,4,"6",0.236360655436278,0.117914481930148
26,4,"6",0.649780337097337,0
27,4,"6",0.710917522907178,0.0442236267388121
28,4,"6",0.407928959040267,0.0576879637790078
29,4,"6",0.467755904364197,0.0454761596950307
30,4,"6",0.294350387983665,0.0569007164139316
31,4,"6",0.470162428420317,0.0553392549371964
32,4,"6",0.526318395050926,0.0533953799937724
33,4,"6",0.540378917197742,0.0277977071930198
34,4,"6",0.618437805056447,0.0233579748646915
35,4,"6",0.457424481880034,0.0383359598256481
36,4,"6",0.639992793871757,0.10052519656662
37,4,"6",0.686364271445567,0.0301594230283232
38,4,"6",0.463373554528075,0.0329022586775207
39,4,"6",0.683657697650429,0.0641900573475313
40,4,"6",0.62669057988717,0.0296542030159505
41,4,"6",0.780492095576492,0.0337252391500022
42,4,"6",0.740744702851768,0.0448937355006293
43,4,"6",0.743470552664675,0.0216767060298282
44,4,"6",0.714100411366889,0.0245126689454093
45,4,"6",0.661313913487594,0.0553428285629748
46,4,"6",0.736932486352908,0.0335565733011132
47,4,"6",0.76663004260997,0.0521954070309844
48,4,"6",0.762877344893016,0.0515452532029259
49,4,"6",0.681859325663264,0.0199980162066304
10,4,"1",0.779386162095394,0.779386162095394
11,4,"1",0.61361664206419,0.00921858013123776
12,4,"1",0.731244115515226,0.0570477861679214
13,4,"1",0.782177779731726,0.0397248766423908
14,4,"1",0.803718436618812,0.0279065939060837
10,4,"2",NA,NA
11,4,"2",1,0.506624264582023
12,4,"2",0.643536084349362,0.0908998273995725
13,4,"2",0.616476380257903,0.081818183987686
14,4,"2",0.705901602025771,0.0332624778640419
10,4,"3",NA,NA
11,4,"3",NA,NA
12,4,"3",NA,NA
13,4,"3",1,0
14,4,"3",0.664872841813739,0
6,4,"0",0,0
7,4,"0",0,0
8,4,"0",0.000164718954435357,0.000164718954435357
9,4,"0",0,0
10,4,"0",0.000110161131629729,0.000110161131629729
11,4,"0",0.000464292158783123,0
12,4,"0",0,0
13,4,"0",6.62209208825124e-05,6.62209208825124e-05
14,4,"0",0.000954764417888769,0.000954764417888769
15,3,"0",0.975553583992668,0.0117983917457953
16,3,"0",0.981016694386026,0.00187093953728386
17,3,"0",0.98781158632933,0.000185985800170644
18,3,"0",0.975476338957718,0.00183317936150887
19,3,"0",0.986111562978285,0.00208394818039102
20,3,"0",0.980882452579323,0.00305704940355291
21,3,"0",0.98460749058636,0.00320153566162839
22,3,"0",0.993295583892653,0.00119861313398886
23,3,"0",0.987729728722832,0.00138743572407477
24,3,"0",0.991853572750249,0.0091297654817585
25,3,"0",0.984585538190311,0
26,3,"0",0.969460407156513,0
27,3,"0",0.980857861360766,0
28,3,"0",0.986245366614138,0.0068932596036605
29,3,"0",0.991701726616864,0
30,3,"0",0.952891765370816,0
31,3,"0",0.987449843789074,0
32,3,"0",0.8947764323379,0
33,3,"0",0.932473697277328,0
34,3,"0",0.928050259551259,0
35,3,"0",0.97356806267601,0
36,3,"0",1,0
37,3,"0",0.730284110213152,0
38,3,"0",0.676336912794625,0
39,3,"0",1,0
40,3,"0",0.894934534912995,0
41,3,"0",0.988186135948565,0.0224128714174552
42,3,"0",1,0
43,3,"0",0.978659615964022,0
44,3,"0",0.737265746118193,0.0718165971837322
45,3,"0",0.871564349338586,0.0602881657287581
